job_title,company,location,description,skills,job_url,source_url
"Recruiter, Forward Deployed Engineering",OpenAI,,"About this Team Our Recruiting team is the gateway to OpenAI — a tight-knit, mission-driven group that takes pride in thoughtful, relationship-first hiring. We partner deeply with teams across the company to find, engage, and support the people who will shape the future of AI. At OpenAI, we are dedicated to building safe artificial general intelligence (AGI) to benefit all of humanity. The Recruiting team is at the heart of this mission, tasked with identifying and hiring exceptional individuals",Ai,https://jobs.ashbyhq.com/openai/bfdef8da-b8cc-49a7-bba8-51ef40c4102b,https://jobs.ashbyhq.com/openai
"Software Engineer, Platform Systems",OpenAI,,"ABOUT THE TEAM The Platform Systems team at OpenAI operates at the intersection of cutting-edge AI and large-scale distributed systems. We build the engineering and research infrastructure required to train OpenAI’s flagship models on some of the world’s largest, custom-built supercomputers. Our team develops core model training software and works deep in the stack spanning collective communication, compute efficiency, parallelism strategies, fault tolerance, failure detection, and observability",Ai,https://jobs.ashbyhq.com/openai/4349f80b-3518-4e4d-b9eb-3e5e9b490cc7,https://jobs.ashbyhq.com/openai
"Manager, AI Deployment Engineering Health & Life Sciences",OpenAI,,"ABOUT THE TEAM The AI Deployment Engineering team works at the intersection of cutting-edge AI research and real-world application. We partner directly with OpenAI’s most strategic customers to design, implement, and scale production deployments of generative AI systems. Our work ensures that organizations can safely and effectively integrate AI into critical workflows. Within this team, the Health & Life Sciences (HLS) segment focuses on enabling pharmaceutical manufacturers, biotechnology comp",Ai,https://jobs.ashbyhq.com/openai/ec911cb2-6b87-4546-9ec7-6c54a34db84d,https://jobs.ashbyhq.com/openai
Community Engagement Lead Stargate,OpenAI,,"About the Team: OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, and in close collaboration with our capital partners, OpenAI is embarking on a journey to build the world’s most advanced AI infrastructure ecosystem. The Stargate team is central to this mission, setting the ","Ai, Api",https://jobs.ashbyhq.com/openai/ab2a6711-4a2f-46aa-9d1c-f9de243b8845,https://jobs.ashbyhq.com/openai
"Software Engineer, Fleet Management",OpenAI,,"The Fleet team at OpenAI supports the computing environment that powers our cutting-edge research and product development. We oversee large-scale systems that span data centers, GPUs, networking, and more, ensuring high availability, performance, and efficiency. Our work enables OpenAI’s models to operate seamlessly at scale, supporting both internal research and external products like ChatGPT. We prioritize safety, reliability, and responsible AI deployment over unchecked growth. About the Role","Ai, Ml",https://jobs.ashbyhq.com/openai/7809102e-e82a-4678-bf7c-221de8acc0d6,https://jobs.ashbyhq.com/openai
Account Director EDUTokyo,OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/bfffb67e-e4c8-4020-8111-3b3160543071,https://jobs.ashbyhq.com/openai
Data Center Incident Program Manager,OpenAI,,"ABOUT THE TEAM: OpenAI, in close collaboration with our capital partners, is embarking on a journey to build the world’s most advanced AI infrastructure ecosystem. Our Stargate program develops and deploys massive, state-of-the-art data center campuses in partnership with industry leaders such as Oracle today—and through future OpenAI infrastructure projects tomorrow. We design for scale, speed, and reliability, and we need experienced hardware professionals who can help ensure our high-density ","Ai, Api",https://jobs.ashbyhq.com/openai/16aaa47f-596d-4bbd-a02a-b03db3f40c23,https://jobs.ashbyhq.com/openai
"Software Engineer, Backend Sora",OpenAI,,"About the Team The Sora team is pioneering multimodal capabilities for OpenAI’s foundation models. We’re a hybrid research and product team focused on integrating multimodal functionalities into our AI products, ensuring they are reliable, user-friendly, and aligned with our mission of broad societal benefit. About the Role We’re looking for experienced, problem-solving engineers to build new products and scale our systems. Our success depends on our ability to quickly iterate on products while ",Ai,https://jobs.ashbyhq.com/openai/9e3b5fda-e2c0-4da5-b0ef-b356a75f2d3c,https://jobs.ashbyhq.com/openai
"Software Engineer, Distributed Data Systems (Sora)",OpenAI,,"About the Team The Sora team is pioneering multimodal capabilities for OpenAI’s foundation models. We’re a hybrid research and product team focused on integrating multimodal functionalities into our AI products, ensuring they are reliable, user-friendly, and aligned with our mission of broad societal benefit. About the Role As a Software Engineer, Distributed Data Systems, you will design and scale the infrastructure that powers large-scale multimodal training and evaluation at OpenAI. You’ll ma",Ai,https://jobs.ashbyhq.com/openai/da07ba71-81fd-47c7-adb1-2b2d1eaed325,https://jobs.ashbyhq.com/openai
"Solutions Engineer, Core Digital Native",OpenAI,,"About the Team The Technical Success team is responsible for the customer experience on the OpenAI suite of products, ensuring developers and enterprises maximize benefit, value, and adoption from our highly-capable models. OpenAI's customers represent a range of diverse backgrounds and maturity, from early-stage startups to established global enterprises. About the Role We are seeking a solutions engineer to partner with our Digital Native customers and ensure they achieve tangible business val","Ai, Git",https://jobs.ashbyhq.com/openai/3a64da1c-bf29-4e52-baa3-a8f35f16ff74,https://jobs.ashbyhq.com/openai
Global Safety Response Operations Analyst,OpenAI,,"ABOUT THE TEAM At OpenAI, our Trust, Safety & Risk Operations teams safeguard our products, users, and the company from abuse, fraud, scams, regulatory non-compliance, and other emerging risks. We operate at the intersection of operations, compliance, user trust, and safety working closely with Legal, Policy, Engineering, Product, Go-To-Market, and external partners to ensure our platforms are safe, compliant, and trusted by a diverse, global user base. The Global Safety Response Operations team","Ai, Go",https://jobs.ashbyhq.com/openai/9e77e103-6b70-4b45-a344-d87c4a2d7e12,https://jobs.ashbyhq.com/openai
Content Designer,OpenAI,,"About the Team OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. The ChatGPT team works across research, engineering, product, and design to bring OpenAI’s technology to the world. We serve a diverse audience of users who are already using ChatGPT daily in their lives and work. We seek to learn from deployment and distribute the benefits of AI, while ensuring that this powerful tool is used responsibly and safely. Safety is more important to us ",Ai,https://jobs.ashbyhq.com/openai/472db8e3-37ee-4c62-be3e-a1266869694a,https://jobs.ashbyhq.com/openai
"Manager, Forward Deployed Engineer (FDE), Life Sciences",OpenAI,,"About the team OpenAI’s Forward Deployed Engineering (FDE) team partners with global pharma and biotech, CROs, and research institutions to deploy production-grade AI systems across the R&D value chain. We operate at the intersection of customer delivery and core platform development, converting early deployments into repeatable system standards and evaluation practices that scale across regulated environments. About the role As a Life Sciences FDE Manager, you’ll lead a team of FDEs delivering ",Ai,https://jobs.ashbyhq.com/openai/679cc2c7-e153-480b-8b9f-ecb69a19975a,https://jobs.ashbyhq.com/openai
